,Age,Attrition,Department,DistanceFromHome,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,WorkMeanTime,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
1423,30,No,Research & Development,17,1,1424,Male,2,Healthcare Representative,Single,64300,12,8,1,12.0,2,11,5,8,0 days 07:57:06.315126050,2,3,3.0,3.0,3.0
1424,27,No,Research & Development,18,1,1425,Female,1,Laboratory Technician,Single,65160,19,8,1,7.0,4,7,0,7,0 days 06:10:14.960526315,3,3,4.0,3.0,3.0
1425,51,No,Research & Development,2,1,1426,Female,1,Manufacturing Director,Married,39070,13,8,0,16.0,2,10,4,7,0 days 06:40:28.109243697,3,3,2.0,2.0,1.0
1426,30,Yes,Research & Development,10,1,1427,Female,2,Research Scientist,Single,55620,13,8,0,8.0,3,5,0,4,0 days 08:29:18.922077922,2,3,4.0,1.0,3.0
1427,41,No,Research & Development,1,1,1428,Male,2,Human Resources,Single,68830,19,8,2,16.0,3,1,0,0,0 days 09:03:04.982832618,2,3,4.0,4.0,3.0
1428,30,Yes,Sales,3,1,1429,Male,2,Healthcare Representative,Single,28620,14,8,0,9.0,2,6,0,1,0 days 06:58:40.622317596,2,3,3.0,1.0,2.0
1429,29,Yes,Research & Development,2,1,1430,Male,1,Sales Executive,Single,49780,13,8,0,7.0,3,6,1,5,0 days 07:45:10.659751037,2,3,3.0,3.0,2.0
1430,45,No,Research & Development,2,1,1431,Female,2,Research Scientist,Single,103680,12,8,2,23.0,2,19,12,8,0 days 06:33:53.513043478,3,3,4.0,4.0,3.0
1431,54,No,Sales,8,1,1432,Female,2,Laboratory Technician,Married,61340,19,8,0,16.0,2,6,0,5,0 days 06:23:40.280172413,2,3,4.0,1.0,3.0
1432,36,No,Research & Development,16,1,1433,Male,1,Healthcare Representative,Single,67350,25,8,2,16.0,3,13,3,7,0 days 07:33:23.378048780,2,4,4.0,2.0,4.0
1433,33,No,Sales,9,1,1434,Female,3,Sales Executive,Married,32950,22,8,2,7.0,2,3,1,1,0 days 07:27:47.465020576,3,4,3.0,2.0,3.0
1434,37,No,Sales,2,1,1435,Male,2,Laboratory Technician,Divorced,52380,15,8,1,10.0,5,10,0,7,0 days 10:05:33.556016597,3,3,2.0,4.0,3.0
1435,38,No,Research & Development,1,1,1436,Male,4,Laboratory Technician,Divorced,64720,12,8,0,17.0,4,16,5,13,0 days 06:51:17.880341880,3,3,1.0,3.0,2.0
1436,31,No,Sales,4,1,1437,Female,3,Research Scientist,Married,96100,11,8,1,6.0,2,5,1,4,0 days 05:58:10.172131147,2,3,3.0,3.0,3.0
1437,59,No,Research & Development,5,1,1438,Female,3,Manager,Married,198330,13,8,0,7.0,2,1,0,0,0 days 06:09:26.676348547,3,3,3.0,4.0,3.0
1438,37,No,Sales,2,1,1439,Female,2,Laboratory Technician,Divorced,97560,19,8,0,13.0,2,9,5,8,0 days 06:55:27.555555555,3,3,1.0,4.0,3.0
1439,29,No,Sales,15,1,1440,Female,1,Sales Executive,Married,49680,19,8,3,11.0,4,11,4,1,0 days 06:17:25.811715481,3,3,2.0,4.0,3.0
1440,35,No,Research & Development,19,1,1441,Female,1,Sales Executive,Single,21450,13,8,0,10.0,6,10,0,8,0 days 05:58:11.958847736,2,3,3.0,3.0,4.0
1441,29,Yes,Research & Development,7,1,1442,Female,1,Research Scientist,Single,21800,21,8,0,4.0,2,4,0,1,0 days 08:19:07.395833333,3,4,3.0,4.0,2.0
1442,52,No,Research & Development,1,1,1443,Female,4,Manager,Single,83460,14,8,0,6.0,5,2,2,2,0 days 07:22:31.929166666,3,3,3.0,4.0,2.0
1443,42,No,Research & Development,7,1,1444,Female,2,Sales Executive,Married,34450,11,8,2,22.0,2,22,11,15,0 days 06:20:31.323404255,3,3,3.0,4.0,3.0
1444,59,No,Research & Development,4,1,1445,Male,1,Healthcare Representative,Married,27600,11,8,0,7.0,3,2,2,2,0 days 06:41:27.288793103,4,3,2.0,3.0,2.0
1445,50,No,Research & Development,11,1,1446,Male,2,Sales Executive,Divorced,62940,23,8,1,32.0,2,7,0,6,0 days 07:40:17.557939914,4,4,4.0,4.0,2.0
1446,33,Yes,Sales,11,1,1447,Male,1,Research Scientist,Married,71400,21,8,0,8.0,2,5,0,4,0 days 10:50:16.637931034,2,4,3.0,4.0,1.0
1447,43,No,Sales,1,1,1448,Female,2,Manufacturing Director,Married,29320,24,8,0,22.0,3,17,1,9,0 days 09:14:51.094420600,3,4,4.0,4.0,3.0
1448,33,Yes,Sales,1,1,1449,Male,2,Manager,Married,51470,11,8,0,13.0,2,9,1,7,0 days 07:04:10.705394190,3,3,1.0,1.0,4.0
1449,52,No,Research & Development,2,1,1450,Male,1,Sales Executive,Single,45070,14,8,0,33.0,3,33,15,12,0 days 08:45:41.282700421,2,3,1.0,3.0,4.0
1450,32,No,Human Resources,13,1,1451,Female,3,Manufacturing Director,Married,85640,16,8,1,6.0,2,4,1,2,0 days 07:57:37.280487804,2,3,3.0,2.0,3.0
1451,32,Yes,Sales,23,1,1452,Male,3,Healthcare Representative,Single,24680,11,8,0,4.0,2,3,1,2,0 days 10:09:12.846473029,3,3,4.0,3.0,1.0
1452,39,No,Sales,26,1,1453,Male,2,Research Director,Divorced,81610,12,8,1,7.0,2,3,1,2,0 days 06:17:32.661087866,4,3,3.0,3.0,3.0
1453,32,No,Sales,2,1,1454,Male,4,Research Scientist,Married,21090,13,8,1,4.0,3,3,2,2,0 days 06:12:39.004149377,2,3,3.0,4.0,3.0
1454,41,No,Sales,29,1,1455,Female,2,Laboratory Technician,Divorced,52940,15,8,0,17.0,3,1,0,0,0 days 06:05:21.897540983,2,3,3.0,1.0,2.0
1455,40,No,Research & Development,2,1,1456,Male,1,Manufacturing Director,Divorced,27180,14,8,1,9.0,4,9,4,7,0 days 07:23:58.152892561,2,3,1.0,4.0,3.0
1456,45,No,Research & Development,18,1,1457,Female,2,Sales Representative,Married,58110,14,8,0,25.0,4,24,1,7,0 days 06:52:56.004237288,2,3,3.0,4.0,3.0
1457,31,No,Research & Development,7,1,1458,Male,1,Research Scientist,Divorced,24370,14,8,1,9.0,3,2,2,2,0 days 07:16:58.345991561,4,3,2.0,3.0,3.0
1458,33,No,Research & Development,2,1,1459,Female,1,Sales Executive,Married,27660,12,8,1,2.0,2,2,0,2,0 days 06:45:22.327510917,3,3,3.0,4.0,2.0
1459,34,No,Research & Development,26,1,1460,Female,1,Sales Executive,Married,190380,13,8,0,13.0,3,11,5,9,0 days 06:24:16.783898305,2,3,4.0,1.0,3.0
1460,37,No,Research & Development,22,1,1461,Female,2,Manufacturing Director,Married,30550,14,8,3,17.0,3,3,0,2,0 days 07:31:53.651063829,3,3,3.0,1.0,2.0
1461,45,No,Sales,21,1,1462,Male,3,Research Scientist,Married,22890,13,8,0,9.0,3,3,0,2,0 days 07:58:31.122270742,2,3,1.0,3.0,3.0
1462,37,Yes,Sales,2,1,1463,Male,1,Laboratory Technician,Divorced,40010,11,8,1,17.0,2,1,0,0,0 days 07:05:24.047413793,3,3,1.0,3.0,3.0
1463,39,No,Research & Development,22,1,1464,Female,1,Manufacturing Director,Single,129650,19,8,1,20.0,2,19,11,8,0 days 07:21:24.347639484,3,3,3.0,3.0,3.0
1464,29,No,Sales,4,1,1465,Female,2,Human Resources,Single,35390,18,8,0,6.0,2,6,1,5,0 days 07:16:06.491666666,2,3,3.0,4.0,3.0
1465,42,No,Research & Development,5,1,1466,Female,1,Research Scientist,Single,60290,17,8,1,10.0,5,3,0,2,0 days 08:27:02.551440329,3,3,4.0,1.0,3.0
1466,29,No,Research & Development,2,1,1467,Male,1,Laboratory Technician,Divorced,26790,15,8,0,10.0,2,3,0,2,0 days 06:04:25.578059071,2,3,4.0,4.0,3.0
1467,25,No,Research & Development,25,1,1468,Male,2,Sales Executive,Married,37020,20,8,0,5.0,4,4,1,2,0 days 07:39:53.524590163,3,4,1.0,3.0,3.0
1468,42,No,Sales,18,1,1469,Male,1,Laboratory Technician,Divorced,23980,14,8,1,10.0,2,9,7,8,0 days 09:28:37.327935222,2,3,4.0,3.0,3.0
1469,40,No,Research & Development,28,1,1470,Male,2,Laboratory Technician,Divorced,54680,12,8,0,22.0,6,21,3,9,0 days 07:00:20.454148471,4,3,1.0,3.0,3.0
1470,51,No,Sales,6,1,1471,Female,1,Healthcare Representative,Married,131160,11,8,0,1.0,6,1,0,0,0 days 07:22:39.910256410,3,3,3.0,4.0,3.0
1471,31,Yes,Research & Development,10,1,1472,Female,1,Research Scientist,Single,41890,23,8,1,6.0,3,5,1,4,0 days 07:37:30.090517241,2,4,3.0,2.0,4.0
1472,32,No,Research & Development,17,1,1473,Male,4,Sales Executive,Married,193280,15,8,3,5.0,2,5,0,3,0 days 06:57:31.293388429,3,3,2.0,2.0,1.0
1473,38,No,Research & Development,2,1,1474,Male,3,Human Resources,Married,83210,11,8,3,13.0,5,8,7,5,0 days 07:10:22.909482758,2,3,4.0,4.0,3.0
1474,32,No,Research & Development,10,1,1475,Male,1,Sales Executive,Single,23420,12,8,2,9.0,2,6,0,4,0 days 07:58:25.321739130,3,3,4.0,1.0,3.0
1475,46,No,Research & Development,8,1,1476,Female,4,Research Director,Married,40710,13,8,0,28.0,5,7,7,7,0 days 10:43:44.209401709,3,3,3.0,2.0,2.0
1476,28,Yes,Research & Development,11,1,1477,Male,2,Sales Executive,Single,58130,20,8,1,5.0,2,0,0,0,0 days 06:52:45.694323144,3,4,3.0,3.0,1.0
1477,29,No,Research & Development,18,1,1478,Male,2,Sales Executive,Married,31430,22,8,3,10.0,2,0,0,0,0 days 06:41:22.197478991,3,4,1.0,2.0,3.0
1478,31,No,Research & Development,1,1,1479,Male,3,Laboratory Technician,Married,20440,21,8,0,10.0,2,9,7,8,0 days 07:10:59.205240174,3,4,2.0,4.0,3.0
1479,25,No,Research & Development,7,1,1480,Female,4,Laboratory Technician,Divorced,134640,13,8,1,6.0,2,6,1,5,0 days 07:05:52.504273504,3,3,2.0,1.0,3.0
1480,45,No,Research & Development,17,1,1481,Male,2,Laboratory Technician,Married,79910,13,8,2,21.0,2,20,4,10,0 days 08:21:42.774891774,2,3,3.0,4.0,3.0
1481,36,No,Research & Development,28,1,1482,Male,1,Laboratory Technician,Married,33770,12,8,2,16.0,2,15,10,11,0 days 07:02:41.696581196,3,3,4.0,4.0,3.0
1482,55,No,Research & Development,14,1,1483,Female,1,Sales Executive,Single,55380,17,8,0,37.0,2,36,4,13,0 days 09:15:26.086776859,3,3,4.0,1.0,3.0
1483,47,Yes,Research & Development,1,1,1484,Male,1,Research Scientist,Married,57620,11,8,2,10.0,4,10,9,9,0 days 09:24:26.164609053,2,3,1.0,2.0,2.0
1484,28,No,Research & Development,1,1,1485,Male,1,Manufacturing Director,Married,25920,14,8,0,5.0,2,5,0,4,0 days 06:05:23.147186147,3,3,4.0,4.0,2.0
1485,37,No,Research & Development,1,1,1486,Male,2,Healthcare Representative,Married,53460,11,8,0,7.0,2,5,0,1,0 days 06:40:36.520491803,3,3,3.0,4.0,4.0
1486,21,No,Research & Development,3,1,1487,Male,1,Laboratory Technician,Single,42130,12,8,3,3.0,3,3,1,0,0 days 06:34:37.599156118,2,3,4.0,3.0,4.0
1487,37,No,Research & Development,1,1,1488,Male,2,Sales Executive,Divorced,41270,13,8,1,15.0,2,5,0,2,0 days 10:58:23.857142857,3,3,1.0,4.0,3.0
1488,35,No,Sales,7,1,1489,Male,1,Sales Representative,Divorced,24380,16,8,0,10.0,5,7,6,2,0 days 06:57:16.616379310,2,3,2.0,2.0,2.0
1489,38,No,Research & Development,8,1,1490,Female,1,Manager,Divorced,68700,11,8,1,8.0,5,8,7,7,0 days 09:14:54.880658436,3,3,1.0,1.0,3.0
1490,26,No,Research & Development,1,1,1491,Male,2,Laboratory Technician,Divorced,104470,18,8,0,6.0,3,6,1,4,0 days 07:34:13.173553719,3,3,3.0,2.0,1.0
1491,50,No,Sales,8,1,1492,Male,1,Research Scientist,Divorced,96670,23,8,0,28.0,2,10,1,6,0 days 05:57:08.157676348,2,4,1.0,2.0,2.0
1492,53,No,Research & Development,11,1,1493,Female,2,Research Scientist,Married,21480,11,8,0,21.0,2,5,1,3,0 days 08:22:41.789915966,3,3,3.0,3.0,2.0
1493,42,No,Research & Development,4,1,1494,Male,1,Manufacturing Director,Married,89260,14,8,0,20.0,4,20,11,6,0 days 06:45:34,1,3,2.0,3.0,3.0
1494,29,No,Research & Development,16,1,1495,Male,1,Laboratory Technician,Single,65130,11,8,1,10.0,2,10,0,9,0 days 07:01:58.556016597,3,3,2.0,4.0,2.0
1495,55,No,Research & Development,1,1,1496,Female,1,Research Scientist,Married,67990,11,8,0,12.0,2,10,0,8,0 days 09:22:12.489270386,3,3,2.0,4.0,3.0
1496,26,No,Research & Development,9,1,1497,Female,1,Manager,Married,162910,22,8,0,5.0,3,5,3,3,0 days 10:58:06.638655462,3,4,1.0,1.0,3.0
1497,37,No,Sales,5,1,1498,Male,1,Research Scientist,Single,27050,11,8,0,17.0,2,17,5,7,0 days 07:35:47.034188034,3,3,4.0,4.0,3.0
1498,44,Yes,Research & Development,1,1,1499,Male,2,Research Scientist,Divorced,103330,14,8,1,19.0,2,1,0,0,0 days 10:57:11.375000,2,3,4.0,3.0,1.0
1499,38,No,Sales,2,1,1500,Female,1,Manager,Divorced,44480,12,8,0,10.0,3,2,1,2,0 days 06:47:34.053497942,2,3,4.0,4.0,3.0
1500,26,Yes,Research & Development,4,1,1501,Male,3,Research Scientist,Divorced,68540,11,8,0,5.0,5,3,0,2,0 days 10:04:00.346153846,2,3,1.0,2.0,3.0
1501,28,No,Research & Development,7,1,1502,Male,1,Human Resources,Single,96370,13,8,0,5.0,6,5,0,2,0 days 06:40:29.808163265,2,3,4.0,4.0,3.0
1502,49,No,Research & Development,1,1,1503,Female,2,Research Scientist,Single,35910,13,8,0,22.0,2,3,1,2,0 days 10:26:39.555555555,3,3,3.0,1.0,3.0
1503,36,No,Sales,5,1,1504,Male,3,Sales Executive,Single,54050,14,8,0,10.0,2,8,7,7,0 days 06:10:00.008695652,3,3,3.0,2.0,3.0
1504,31,No,Research & Development,9,1,1505,Male,1,Sales Executive,Divorced,46840,16,8,1,2.0,4,2,2,2,0 days 06:34:47.995762711,3,3,4.0,2.0,2.0
1505,26,Yes,Research & Development,8,1,1506,Male,2,Manager,Single,157870,12,8,2,8.0,5,8,7,4,0 days 10:13:08.012096774,3,3,4.0,4.0,3.0
1506,37,No,Sales,9,1,1507,Male,1,Laboratory Technician,Married,15140,14,8,0,4.0,3,4,1,2,0 days 09:57:16.241803278,3,3,2.0,4.0,2.0
1507,42,No,Sales,2,1,1508,Male,3,Research Director,Married,29560,13,8,0,23.0,2,20,4,8,0 days 05:58:02.962343096,3,3,3.0,2.0,4.0
1508,18,Yes,Research & Development,1,1,1509,Male,1,Sales Executive,Single,23350,14,8,2,0.0,3,0,0,0,0 days 06:47:13.042918454,2,3,3.0,3.0,3.0
1509,35,No,Sales,20,1,1510,Male,1,Laboratory Technician,Married,51540,19,8,0,12.0,2,11,6,9,0 days 07:41:13.068669527,2,3,3.0,2.0,2.0
1510,36,No,Research & Development,8,1,1511,Female,3,Sales Executive,Married,69620,12,8,2,4.0,2,1,0,0,0 days 07:09:17.969957081,2,3,3.0,4.0,3.0
1511,51,No,Research & Development,2,1,1512,Male,2,Laboratory Technician,Divorced,56750,13,8,0,13.0,2,4,1,2,0 days 07:32:20.965367965,2,3,4.0,2.0,3.0
1512,41,No,Research & Development,29,1,1513,Male,1,Laboratory Technician,Single,23790,12,8,0,22.0,6,22,0,4,0 days 06:50:52.662337662,3,3,4.0,2.0,3.0
1513,18,No,Sales,7,1,1514,Male,1,Research Scientist,Single,38120,15,8,0,0.0,3,0,0,0,0 days 06:57:46.087866108,3,3,4.0,3.0,3.0
1514,28,No,Research & Development,9,1,1515,Male,1,Sales Representative,Single,46480,23,8,2,9.0,2,8,0,7,0 days 07:08:29.528688524,2,4,2.0,1.0,3.0
1515,31,No,Research & Development,8,1,1516,Male,1,Manufacturing Director,Married,29360,12,8,1,10.0,2,8,7,7,0 days 07:08:00.991452991,3,3,2.0,4.0,2.0
1516,39,No,Sales,5,1,1517,Female,2,Human Resources,Divorced,21050,20,8,0,19.0,3,18,3,7,0 days 07:34:16.309012875,3,4,3.0,4.0,2.0
1517,36,No,Research & Development,5,1,1518,Male,1,Sales Executive,Married,85780,21,8,0,10.0,4,9,0,8,0 days 07:47:02.099137931,3,4,2.0,2.0,3.0
1518,32,No,Sales,2,1,1519,Male,2,Laboratory Technician,Married,27060,21,8,1,13.0,4,13,4,8,0 days 06:57:34.052173913,3,4,4.0,3.0,2.0
1519,38,No,Research & Development,5,1,1520,Female,3,Research Scientist,Married,63840,19,8,2,19.0,4,10,0,1,0 days 06:52:23.587719298,2,3,1.0,2.0,3.0
1520,58,No,Research & Development,2,1,1521,Male,2,Manufacturing Director,Divorced,39680,13,8,2,12.0,3,5,1,2,0 days 10:52:27.676470588,2,3,4.0,3.0,3.0
1521,31,No,Research & Development,20,1,1522,Female,3,Research Scientist,Married,99070,13,8,1,6.0,3,5,0,3,0 days 09:04:11.085365853,2,3,3.0,4.0,3.0
1522,31,No,Sales,7,1,1523,Male,2,Sales Executive,Married,132250,21,8,1,9.0,2,2,1,0,0 days 06:45:49.991304347,3,4,1.0,1.0,3.0
1523,45,No,Research & Development,3,1,1524,Female,1,Sales Executive,Divorced,35400,13,8,0,24.0,6,24,9,11,0 days 07:15:38.329218106,3,3,1.0,1.0,3.0
1524,31,No,Sales,16,1,1525,Female,2,Research Scientist,Divorced,28040,19,8,2,3.0,0,2,2,2,0 days 08:34:03.727272727,3,3,3.0,4.0,1.0
1525,33,No,Research & Development,9,1,1526,Male,4,Research Director,Married,193920,12,8,1,12.0,3,10,8,8,0 days 06:45:55.710638297,3,3,4.0,2.0,3.0
1526,39,No,Sales,1,1,1527,Male,1,Sales Executive,Married,196650,22,8,1,21.0,6,21,11,10,0 days 10:56:05.095833333,3,4,3.0,1.0,3.0
1527,43,No,Research & Development,7,1,1528,Male,4,Research Scientist,Single,24390,15,8,0,9.0,2,8,1,7,0 days 07:41:35.987704918,3,3,3.0,4.0,3.0
1528,49,No,Research & Development,1,1,1529,Male,3,Manufacturing Director,Single,73140,22,8,0,25.0,2,7,0,7,0 days 09:55:48,3,4,3.0,3.0,3.0
1529,52,Yes,Research & Development,7,1,1530,Female,2,Research Scientist,Married,47740,18,8,1,11.0,2,8,7,7,0 days 07:50:40.103305785,3,3,3.0,2.0,2.0
1530,27,No,Research & Development,15,1,1531,Male,3,Research Scientist,Single,39020,22,8,0,4.0,2,4,1,2,0 days 10:40:12.646341463,3,4,3.0,2.0,2.0
1531,32,No,Research & Development,1,1,1532,Male,3,Research Scientist,Married,26620,11,8,1,13.0,6,13,11,9,0 days 10:29:30.134199134,4,3,3.0,2.0,3.0
1532,27,No,Research & Development,13,1,1533,Female,4,Research Director,Single,28560,12,8,2,5.0,5,5,0,4,0 days 10:03:35.628571428,4,3,4.0,3.0,3.0
1533,31,No,Sales,24,1,1534,Male,2,Healthcare Representative,Divorced,10810,11,8,3,13.0,4,7,1,7,0 days 06:34:19.463829787,4,3,4.0,4.0,3.0
1534,32,No,Research & Development,7,1,1535,Male,2,Healthcare Representative,Single,24720,13,8,0,10.0,2,7,0,7,0 days 07:29:00.478260869,3,3,1.0,4.0,2.0
1535,28,Yes,Research & Development,9,1,1536,Male,1,Sales Executive,Married,56730,14,8,1,5.0,4,3,2,2,0 days 10:39:53.125541125,2,3,1.0,4.0,2.0
1536,30,No,Research & Development,13,1,1537,Female,4,Research Director,Married,41970,13,8,0,11.0,3,10,1,9,0 days 06:10:35.860169491,3,3,4.0,4.0,3.0
1537,31,No,Research & Development,2,1,1538,Female,1,Manager,Married,97130,17,8,0,10.0,5,10,8,9,0 days 06:34:48.270386266,2,3,3.0,3.0,3.0
1538,39,No,Research & Development,19,1,1539,Female,1,Research Scientist,Married,20620,13,8,0,21.0,4,21,13,3,0 days 06:02:04.360169491,3,3,3.0,4.0,3.0
1539,39,Yes,Research & Development,1,1,1540,Female,1,Laboratory Technician,Married,42840,17,8,1,12.0,0,1,0,0,0 days 09:57:51.792372881,3,3,4.0,3.0,2.0
1540,33,No,Sales,4,1,1541,Male,4,Research Scientist,Single,47880,11,8,1,9.0,0,7,0,1,0 days 07:21:36.854077253,3,3,2.0,4.0,2.0
1541,47,No,Research & Development,4,1,1542,Female,2,Healthcare Representative,Married,59060,23,8,0,21.0,4,3,1,1,0 days 06:30:00.761133603,4,4,4.0,3.0,3.0
1542,43,No,Research & Development,14,1,1543,Female,5,Research Director,Divorced,38860,17,8,2,9.0,2,9,0,0,0 days 06:19:31.406926406,3,3,3.0,3.0,4.0
1543,27,No,Research & Development,2,1,1544,Male,1,Research Director,Married,168230,17,8,0,6.0,3,5,1,4,0 days 09:14:21.269230769,3,3,3.0,2.0,3.0
1544,54,No,Research & Development,1,1,1545,Male,2,Research Scientist,Single,29330,12,8,2,20.0,2,4,0,3,0 days 06:03:54.951541850,3,3,4.0,3.0,2.0
1545,43,No,Research & Development,7,1,1546,Female,2,Manager,Married,65000,23,8,0,10.0,3,1,0,0,0 days 07:10:25.473029045,3,4,3.0,1.0,2.0
1546,45,No,Sales,3,1,1547,Female,1,Sales Executive,Married,171740,14,8,1,12.0,6,10,9,8,0 days 07:04:39.069387755,3,3,4.0,4.0,3.0
1547,40,No,Research & Development,2,1,1548,Male,4,Research Scientist,Married,50330,14,8,2,6.0,6,4,0,2,0 days 09:51:48.794117647,3,3,2.0,4.0,2.0
1548,29,Yes,Research & Development,29,1,1549,Female,1,Research Scientist,Married,23070,13,8,1,7.0,0,7,0,7,0 days 10:26:58.485829959,3,3,2.0,1.0,2.0
1549,29,No,Human Resources,8,1,1550,Male,3,Sales Representative,Single,25870,22,8,2,4.0,3,3,2,2,0 days 06:52:47.894514767,3,4,2.0,4.0,3.0
1550,30,No,Research & Development,10,1,1551,Male,2,Research Scientist,Divorced,55070,12,8,2,10.0,2,10,1,2,0 days 07:35:01.894514767,2,3,4.0,3.0,3.0
1551,27,No,Research & Development,11,1,1552,Male,1,Manager,Married,43930,18,8,1,8.0,2,8,0,7,0 days 06:05:00.884955752,2,3,2.0,2.0,3.0
1552,37,No,Sales,1,1,1553,Male,2,Healthcare Representative,Divorced,133480,14,8,0,8.0,4,6,0,4,0 days 05:58:36.788381742,3,3,4.0,4.0,2.0
1553,38,No,Research & Development,28,1,1554,Male,1,Laboratory Technician,Divorced,65830,12,8,0,12.0,1,11,2,9,0 days 08:58:31.869918699,3,3,3.0,4.0,3.0
1554,31,No,Research & Development,6,1,1555,Female,3,Manager,Single,81030,15,8,1,11.0,5,11,4,10,0 days 10:22:07.704347826,3,3,3.0,4.0,2.0
1555,29,No,Research & Development,3,1,1556,Male,3,Sales Executive,Divorced,39780,11,8,0,7.0,0,7,1,7,0 days 08:22:59.780172413,3,3,4.0,2.0,3.0
1556,35,No,Sales,16,1,1557,Male,3,Manager,Single,25440,13,8,1,17.0,3,16,0,13,0 days 07:52:44.926086956,4,3,3.0,2.0,3.0
1557,23,No,Research & Development,20,1,1558,Male,1,Manufacturing Director,Divorced,53990,23,8,0,4.0,2,4,0,2,0 days 07:02:13.904958677,2,4,3.0,4.0,2.0
1558,41,No,Research & Development,9,1,1559,Female,1,Laboratory Technician,Single,54870,19,8,2,8.0,0,5,1,2,0 days 09:40:10.548780487,3,3,4.0,2.0,3.0
1559,47,No,Sales,1,1,1560,Female,2,Laboratory Technician,Single,68340,16,8,1,5.0,2,0,0,0,0 days 07:47:00.573221757,4,3,2.0,3.0,3.0
1560,42,No,Research & Development,3,1,1561,Male,1,Manager,Single,10910,22,8,0,16.0,0,1,0,0,0 days 06:15:58.139130434,1,4,1.0,4.0,3.0
1561,29,No,Sales,22,1,1562,Male,2,Human Resources,Married,57360,22,8,0,4.0,1,4,0,2,0 days 06:17:36.352941176,2,4,4.0,3.0,2.0
1562,42,No,Sales,7,1,1563,Male,3,Research Scientist,Divorced,22260,12,8,1,4.0,3,3,1,0,0 days 08:46:02.827586206,2,3,3.0,3.0,3.0
1563,32,No,Research & Development,2,1,1564,Male,2,Research Scientist,Married,57470,13,8,0,8.0,0,8,0,7,0 days 07:41:52.737704918,3,3,3.0,2.0,3.0
1564,48,No,Sales,13,1,1565,Male,4,Sales Executive,Married,98540,16,8,1,15.0,2,0,0,0,0 days 07:15:48.965811965,2,3,1.0,3.0,1.0
1565,37,No,Research & Development,8,1,1566,Male,2,Manufacturing Director,Divorced,54670,12,8,0,13.0,2,7,6,7,0 days 10:45:28.462184873,3,3,3.0,1.0,3.0
1566,30,No,Sales,25,1,1567,Male,1,Healthcare Representative,Married,53800,21,8,1,4.0,0,2,2,2,0 days 10:21:26.201680672,3,4,4.0,3.0,4.0
1567,26,No,Sales,28,1,1568,Female,5,Laboratory Technician,Married,51510,15,8,3,8.0,3,8,7,7,0 days 05:57:03.851694915,3,3,3.0,3.0,3.0
1568,42,No,Sales,2,1,1569,Female,1,Laboratory Technician,Single,21330,13,8,2,14.0,2,1,0,0,0 days 06:04:19.860082304,3,3,1.0,4.0,3.0
1569,21,Yes,Research & Development,9,1,1570,Female,4,Manufacturing Director,Single,178750,12,8,0,3.0,5,3,1,2,0 days 08:04:06.757201646,2,3,1.0,2.0,3.0
1570,36,No,Human Resources,28,1,1571,Male,2,Laboratory Technician,Single,24320,22,8,0,7.0,4,1,0,0,0 days 07:15:45.690082644,1,4,4.0,4.0,3.0
1571,36,No,Research & Development,6,1,1572,Female,2,Research Scientist,Married,47710,13,8,1,16.0,2,13,1,12,0 days 07:02:50.076923076,3,3,1.0,4.0,3.0
1572,57,No,Research & Development,21,1,1573,Male,5,Research Scientist,Married,191610,18,8,0,15.0,2,3,1,2,0 days 06:17:10.695833333,1,3,4.0,3.0,3.0
1573,40,No,Research & Development,8,1,1574,Male,2,Sales Executive,Married,50870,14,8,1,10.0,3,7,1,7,0 days 08:03:22.294117647,3,3,4.0,3.0,3.0
1574,21,No,Research & Development,1,1,1575,Female,2,Manager,Single,28630,14,8,0,3.0,2,3,2,2,0 days 07:56:42.058577405,1,3,1.0,4.0,2.0
1575,33,Yes,Human Resources,28,1,1576,Female,5,Manager,Single,55610,21,8,1,1.0,3,1,0,0,0 days 10:27:09.057613168,1,4,4.0,3.0,3.0
1576,37,No,Research & Development,5,1,1577,Male,4,Research Scientist,Married,21440,19,8,0,17.0,3,5,0,3,0 days 07:59:22.514522821,4,3,3.0,1.0,3.0
1577,46,No,Sales,2,1,1578,Female,2,Laboratory Technician,Married,30650,11,8,0,7.0,3,1,0,0,0 days 06:05:20.442622950,3,3,3.0,3.0,4.0
1578,41,Yes,Research & Development,16,1,1579,Female,1,Research Scientist,Single,28100,11,8,0,8.0,3,8,7,7,0 days 07:32:26.733905579,4,3,1.0,2.0,3.0
1579,50,No,Research & Development,9,1,1580,Female,3,Laboratory Technician,Single,98880,15,8,0,20.0,2,4,1,3,0 days 06:53:25.426829268,3,3,4.0,4.0,3.0
1580,40,Yes,Research & Development,8,1,1581,Female,1,Healthcare Representative,Married,86280,20,8,0,8.0,2,6,1,0,0 days 09:16:12.844827586,2,4,3.0,3.0,3.0
1581,31,No,Research & Development,1,1,1582,Male,4,Human Resources,Single,28670,24,8,0,3.0,5,2,2,2,0 days 10:45:19.969696969,3,4,3.0,2.0,3.0
